YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,8,7,20,4.95,184.34,8.01,184.81
2021,8,7,21,4.8,181.4,7.68,181.98
2021,8,7,22,4.4,185.51,7.37,186.09
2021,8,7,23,4.57,197.63,7.28,198.12
2021,8,8,0,4.71,203.34,7.21,204.04
2021,8,8,1,4.4,210.53,6.72,211.25
2021,8,8,2,4.47,215.33,6.64,216.2
2021,8,8,3,4.61,214.98,6.72,215.87
2021,8,8,4,4.7,214.43,6.97,215.33
2021,8,8,5,5.35,214.59,6.96,215.63
2021,8,8,6,6.12,225.31,7.78,229.11
2021,8,8,7,7.07,240.55,8.81,242.25
2021,8,8,8,7.77,242.89,9.67,243.37
2021,8,8,9,8.35,239.4,10.37,239.75
2021,8,8,10,8.64,237.96,10.74,238.23
2021,8,8,11,8.52,240.57,10.61,240.64
2021,8,8,12,7.93,242.8,9.83,242.54
2021,8,8,13,7.3,242.61,9.02,242.13
2021,8,8,14,6.93,242.25,8.63,241.7
2021,8,8,15,6.6,242.89,8.38,242.38
2021,8,8,16,5.94,244.95,7.93,244.55
2021,8,8,17,4.55,248.55,6.9,248.61
2021,8,8,18,3.3,253.63,6.19,253.97
2021,8,8,19,2.81,247.43,6.34,247.86
2021,8,8,20,3.27,237.79,7.2,238.34
2021,8,8,21,3.89,231.36,7.59,231.73
2021,8,8,22,4.2,228.39,7.45,228.87
2021,8,8,23,4.12,228.76,7.29,229.57
2021,8,9,0,4.08,228.03,7.16,228.54
2021,8,9,1,4.16,227.05,7.08,227.73
2021,8,9,2,4.1,225.85,6.9,226.42
2021,8,9,3,4.01,222.95,6.75,223.59
2021,8,9,4,3.94,219.37,6.59,219.95
2021,8,9,5,4.44,213.8,5.84,214.65
2021,8,9,6,4.24,206.85,4.93,209.41
2021,8,9,7,4.64,217.89,5.58,221.48
2021,8,9,8,4.97,222.58,5.96,223.89
2021,8,9,9,5.16,219.53,6.28,220.41
2021,8,9,10,5.29,217.8,6.49,218.55
2021,8,9,11,5.49,218.18,6.68,218.92
2021,8,9,12,5.56,221.98,6.74,222.32
2021,8,9,13,5.17,225.86,6.43,225.69
2021,8,9,14,4.87,227.6,6.04,227.15
2021,8,9,15,4.55,227.71,5.66,227.07
2021,8,9,16,4.25,227.61,5.39,227.0
2021,8,9,17,3.18,230.68,4.94,230.72
2021,8,9,18,2.14,242.31,4.67,242.41
2021,8,9,19,2.22,255.91,4.55,255.89
2021,8,9,20,2.23,267.39,4.04,267.34
2021,8,9,21,2.0,271.79,3.3,271.63
2021,8,9,22,1.71,262.13,2.64,262.18
2021,8,9,23,1.64,241.85,2.49,242.15
2021,8,10,0,1.8,224.12,2.78,224.32
2021,8,10,1,2.12,215.27,3.5,215.18
2021,8,10,2,2.39,214.62,4.3,214.41
2021,8,10,3,2.45,214.35,4.7,214.09
2021,8,10,4,2.48,216.54,5.02,216.46
2021,8,10,5,2.63,220.07,4.96,219.83
2021,8,10,6,3.08,221.3,3.57,221.36
2021,8,10,7,2.54,213.69,3.01,214.64
2021,8,10,8,3.38,213.98,4.07,214.27
2021,8,10,9,4.21,216.4,5.08,216.68
2021,8,10,10,4.96,220.72,5.95,221.16
2021,8,10,11,5.31,225.6,6.38,226.29
2021,8,10,12,5.29,231.47,6.41,232.18
2021,8,10,13,5.22,241.29,6.42,241.5
2021,8,10,14,5.32,251.06,6.57,250.64
2021,8,10,15,5.21,257.28,6.52,256.78
2021,8,10,16,4.93,261.81,6.29,261.29
2021,8,10,17,4.46,265.99,5.95,265.63
2021,8,10,18,2.71,270.0,5.25,270.26
2021,8,10,19,2.47,273.62,5.14,273.74
2021,8,10,20,2.43,275.71,5.11,275.96
2021,8,10,21,2.44,278.83,5.12,279.05
2021,8,10,22,2.46,284.74,5.41,284.98
2021,8,10,23,2.92,290.38,5.57,290.19
2021,8,11,0,3.22,294.08,5.44,294.32
2021,8,11,1,3.13,295.86,5.45,296.01
2021,8,11,2,2.88,294.48,5.55,294.44
2021,8,11,3,2.75,291.01,5.68,291.03
2021,8,11,4,2.71,286.76,5.71,286.85
2021,8,11,5,3.53,281.36,5.19,281.82
2021,8,11,6,3.6,276.72,4.32,279.36
2021,8,11,7,3.94,283.87,4.75,286.14
2021,8,11,8,4.15,283.38,4.88,284.55
2021,8,11,9,4.3,280.25,5.0,280.82
2021,8,11,10,4.37,277.39,5.07,277.62
2021,8,11,11,4.49,276.59,5.21,276.63
2021,8,11,12,4.62,278.36,5.38,278.35
2021,8,11,13,4.69,280.95,5.53,281.09
2021,8,11,14,4.6,283.97,5.55,284.17
2021,8,11,15,4.42,287.47,5.37,287.88
2021,8,11,16,4.18,290.13,5.08,290.61
2021,8,11,17,3.67,292.37,4.61,292.65
2021,8,11,18,2.14,293.67,3.88,293.73
2021,8,11,19,2.02,293.69,3.32,293.73
2021,8,11,20,1.84,291.44,2.81,291.36
2021,8,11,21,1.63,285.83,2.43,285.87
2021,8,11,22,1.5,281.43,2.19,281.71
2021,8,11,23,1.39,278.4,2.02,278.7
2021,8,12,0,1.27,272.83,1.85,273.15
2021,8,12,1,1.24,261.67,1.81,261.8
2021,8,12,2,1.44,250.28,2.11,249.82
2021,8,12,3,1.65,241.74,2.48,241.17
2021,8,12,4,1.79,237.49,2.74,236.85
2021,8,12,5,1.64,235.48,2.83,235.12
2021,8,12,6,1.88,230.41,2.27,230.45
2021,8,12,7,1.41,210.26,1.61,210.06
2021,8,12,8,1.68,190.73,1.88,191.26
2021,8,12,9,1.75,186.43,1.95,186.9
2021,8,12,10,1.82,186.18,2.05,187.23
2021,8,12,11,1.84,188.78,2.1,189.85
2021,8,12,12,1.87,189.38,2.15,190.25
2021,8,12,13,1.92,189.39,2.22,190.32
2021,8,12,14,2.03,189.1,2.37,189.87
2021,8,12,15,2.13,188.22,2.55,188.83
2021,8,12,16,2.27,188.91,2.73,189.06
2021,8,12,17,2.18,189.26,2.86,189.28
2021,8,12,18,1.65,187.63,2.85,187.55
2021,8,12,19,1.87,179.52,2.88,179.53
2021,8,12,20,2.1,168.61,3.27,168.56
2021,8,12,21,2.42,162.91,4.05,162.93
2021,8,12,22,2.65,163.06,4.86,162.99
2021,8,12,23,2.8,165.61,5.48,165.55
2021,8,13,0,2.84,169.06,5.96,168.97
2021,8,13,1,2.85,174.18,6.29,174.08
2021,8,13,2,2.77,180.16,6.23,180.22
2021,8,13,3,2.57,186.28,5.81,186.18
2021,8,13,4,2.36,191.87,5.28,191.88
2021,8,13,5,2.31,195.92,4.78,195.86
2021,8,13,6,2.96,194.99,3.59,195.0
2021,8,13,7,2.44,186.44,2.72,187.92
2021,8,13,8,2.6,196.21,3.08,198.02
2021,8,13,9,2.93,207.45,3.48,208.69
2021,8,13,10,3.27,218.02,3.87,218.44
2021,8,13,11,3.6,226.93,4.26,226.71
2021,8,13,12,3.94,238.3,4.67,237.37
2021,8,13,13,4.05,247.89,4.81,246.56
2021,8,13,14,4.07,256.34,4.86,254.83
2021,8,13,15,4.03,263.77,4.9,262.3
2021,8,13,16,3.81,270.47,4.87,269.08
2021,8,13,17,3.35,276.16,4.67,275.08
2021,8,13,18,2.01,286.04,3.96,286.04
2021,8,13,19,2.16,296.19,3.69,295.97
2021,8,13,20,2.41,303.64,4.39,303.61
2021,8,13,21,3.13,307.81,6.38,307.68
2021,8,13,22,4.73,310.98,7.63,310.89
2021,8,13,23,5.36,316.06,7.81,316.42
2021,8,14,0,4.89,320.44,6.87,320.86
2021,8,14,1,3.93,321.06,5.98,321.47
2021,8,14,2,2.92,318.25,5.56,318.13
2021,8,14,3,2.5,311.96,5.32,312.08
2021,8,14,4,2.17,305.75,4.72,305.85
2021,8,14,5,2.35,294.35,3.53,295.43
2021,8,14,6,2.28,283.66,2.71,286.92
2021,8,14,7,2.77,269.35,3.3,270.0
2021,8,14,8,3.59,255.39,4.28,255.51
2021,8,14,9,4.46,248.33,5.31,248.23
2021,8,14,10,5.08,246.32,6.07,246.31
2021,8,14,11,5.51,246.85,6.61,246.74
2021,8,14,12,5.81,248.79,7.0,248.53
2021,8,14,13,5.96,252.92,7.25,252.5
2021,8,14,14,5.95,257.72,7.33,257.07
2021,8,14,15,5.83,262.46,7.26,261.58
2021,8,14,16,5.68,267.55,7.19,266.26
2021,8,14,17,5.15,274.09,6.95,272.97
2021,8,14,18,3.3,286.8,6.21,287.2
2021,8,14,19,2.85,301.99,6.34,301.85
2021,8,14,20,2.87,309.81,6.42,309.62
2021,8,14,21,2.74,312.57,6.15,312.38
2021,8,14,22,2.6,315.61,5.84,315.43
2021,8,14,23,2.52,319.4,5.67,319.3
2021,8,15,0,2.47,322.98,5.59,322.84
2021,8,15,1,2.43,324.27,5.53,324.09
2021,8,15,2,2.24,320.94,5.06,320.88
2021,8,15,3,2.04,309.41,4.25,309.55
2021,8,15,4,1.86,290.11,3.63,289.76
2021,8,15,5,2.04,268.9,3.5,269.74
2021,8,15,6,2.72,255.88,3.22,257.82
2021,8,15,7,3.26,261.73,3.99,263.36
2021,8,15,8,3.61,262.91,4.34,263.17
2021,8,15,9,3.68,259.74,4.41,259.59
2021,8,15,10,3.76,254.95,4.45,254.74
2021,8,15,11,3.86,247.9,4.56,247.83
2021,8,15,12,4.09,239.86,4.81,240.11
2021,8,15,13,4.34,236.45,5.12,236.89
2021,8,15,14,4.51,236.09,5.37,236.56
2021,8,15,15,4.5,237.06,5.46,237.38
2021,8,15,16,4.28,237.58,5.29,237.79
2021,8,15,17,3.59,237.35,4.85,237.36
2021,8,15,18,2.05,230.25,4.03,230.35
2021,8,15,19,2.18,211.98,3.72,212.12
2021,8,15,20,2.42,196.33,4.34,196.19
2021,8,15,21,2.61,190.54,5.35,190.69
2021,8,15,22,2.91,194.93,6.48,195.18
2021,8,15,23,3.33,205.3,7.3,205.41
2021,8,16,0,3.53,217.0,7.61,217.2
2021,8,16,1,3.49,225.91,7.49,226.4
2021,8,16,2,3.29,228.66,7.09,229.38
2021,8,16,3,3.33,228.8,6.93,229.34
2021,8,16,4,3.71,233.47,6.48,233.43
2021,8,16,5,3.92,241.19,5.63,241.59
2021,8,16,6,4.03,250.3,5.12,251.48
2021,8,16,7,4.71,259.4,5.91,260.41
2021,8,16,8,5.97,264.29,7.38,264.29
2021,8,16,9,7.01,263.41,8.64,262.57
2021,8,16,10,7.83,260.11,9.58,258.96
2021,8,16,11,8.11,260.36,9.84,259.02
2021,8,16,12,8.18,263.64,9.88,262.05
2021,8,16,13,8.18,266.99,9.91,265.43
2021,8,16,14,8.04,265.87,9.83,264.71
2021,8,16,15,7.92,258.22,9.91,257.62
2021,8,16,16,7.82,254.71,9.96,254.54
2021,8,16,17,7.76,264.51,10.01,264.49
2021,8,16,18,7.93,276.51,10.35,276.85
2021,8,16,19,7.4,278.63,9.95,279.12
2021,8,16,20,6.18,266.74,8.47,267.52
2021,8,16,21,5.83,254.38,8.05,255.61
2021,8,16,22,6.46,246.69,8.89,248.46
2021,8,16,23,7.17,240.5,10.02,241.9
2021,8,17,0,8.06,236.31,11.12,238.33
2021,8,17,1,9.22,239.79,12.36,241.49
2021,8,17,2,9.6,243.62,12.8,245.36
2021,8,17,3,9.29,248.44,12.42,250.37
2021,8,17,4,8.87,254.79,12.06,257.08
2021,8,17,5,8.64,260.74,11.74,262.85
2021,8,17,6,9.06,263.76,11.92,265.94
2021,8,17,7,10.2,265.08,13.3,267.58
2021,8,17,8,11.39,266.15,14.55,268.28
2021,8,17,9,11.86,266.11,14.99,267.79
2021,8,17,10,11.74,265.19,14.83,266.47
2021,8,17,11,11.7,264.45,14.76,265.6
2021,8,17,12,11.6,265.33,14.66,266.4
2021,8,17,13,11.41,267.92,14.5,268.83
2021,8,17,14,11.21,271.28,14.37,271.87
2021,8,17,15,10.92,272.25,14.02,272.75
2021,8,17,16,10.31,270.83,13.39,271.4
2021,8,17,17,9.47,267.68,12.51,268.46
2021,8,17,18,8.28,262.08,11.33,262.87
2021,8,17,19,7.36,254.93,10.5,255.83
2021,8,17,20,6.72,249.23,9.49,250.07
2021,8,17,21,6.24,243.31,8.88,244.18
2021,8,17,22,6.31,242.32,8.95,243.3
2021,8,17,23,6.32,246.48,8.96,247.39
2021,8,18,0,6.24,249.09,8.91,250.06
2021,8,18,1,6.46,254.0,9.26,255.39
2021,8,18,2,6.4,256.44,9.17,258.0
2021,8,18,3,6.17,256.9,8.68,258.43
2021,8,18,4,6.0,255.29,8.28,256.74
2021,8,18,5,5.99,252.77,7.98,254.55
2021,8,18,6,6.17,250.56,7.81,252.96
2021,8,18,7,7.17,256.77,9.09,259.5
2021,8,18,8,7.79,258.32,9.62,259.67
2021,8,18,9,8.15,255.74,9.94,256.78
2021,8,18,10,8.45,253.89,10.28,254.84
2021,8,18,11,8.69,254.19,10.6,255.0
2021,8,18,12,8.87,256.71,10.89,257.49
2021,8,18,13,8.95,259.9,11.09,260.63
2021,8,18,14,9.08,263.33,11.35,264.11
2021,8,18,15,8.9,267.03,11.3,267.74
2021,8,18,16,8.54,269.63,10.97,270.33
2021,8,18,17,7.59,270.0,10.07,270.49
2021,8,18,18,6.26,264.84,8.83,265.28
2021,8,18,19,5.49,255.41,8.5,256.18
2021,8,18,20,5.76,248.62,8.83,249.75
2021,8,18,21,6.17,244.41,9.16,245.67
2021,8,18,22,6.51,243.4,9.39,244.63
2021,8,18,23,6.44,243.62,9.12,244.75
2021,8,19,0,6.16,244.28,8.75,245.7
2021,8,19,1,6.44,244.43,9.08,245.77
2021,8,19,2,6.51,247.5,9.09,248.57
2021,8,19,3,6.19,246.9,8.79,248.18
2021,8,19,4,6.05,246.38,8.83,247.86
2021,8,19,5,6.71,250.47,9.38,252.46
2021,8,19,6,7.18,255.57,9.45,258.17
2021,8,19,7,7.72,263.38,9.86,265.27
2021,8,19,8,7.65,268.19,9.59,269.44
2021,8,19,9,7.63,269.65,9.41,270.48
2021,8,19,10,7.58,269.53,9.27,270.19
2021,8,19,11,7.43,268.61,9.11,269.21
2021,8,19,12,7.24,267.4,8.92,268.04
2021,8,19,13,6.92,265.15,8.58,265.61
2021,8,19,14,6.64,261.07,8.28,261.65
2021,8,19,15,6.46,257.07,8.07,257.7
2021,8,19,16,6.22,255.16,7.83,255.62
2021,8,19,17,5.67,254.81,7.33,255.18
2021,8,19,18,4.27,252.2,6.46,252.24
2021,8,19,19,3.49,248.89,6.69,249.49
2021,8,19,20,3.96,248.95,6.97,249.65
2021,8,19,21,4.15,250.06,6.91,250.79
2021,8,19,22,4.08,251.7,6.56,252.32
2021,8,19,23,3.75,252.02,6.18,252.48
2021,8,20,0,3.38,250.68,5.82,251.03
2021,8,20,1,2.99,249.67,5.46,250.16
2021,8,20,2,2.79,247.96,5.17,248.55
2021,8,20,3,2.8,247.01,5.09,247.73
2021,8,20,4,3.1,249.19,5.38,250.3
2021,8,20,5,3.49,251.48,5.41,252.27
2021,8,20,6,3.69,248.54,4.87,249.12
2021,8,20,7,3.8,246.38,4.75,248.58
2021,8,20,8,4.22,253.54,5.28,255.08
2021,8,20,9,4.6,256.46,5.68,257.13
2021,8,20,10,5.11,256.92,6.22,257.38
2021,8,20,11,5.43,258.63,6.51,258.72
2021,8,20,12,5.56,263.13,6.66,262.86
2021,8,20,13,5.71,270.78,6.84,270.07
2021,8,20,14,5.8,279.46,6.96,278.46
2021,8,20,15,5.77,285.96,6.98,285.05
2021,8,20,16,5.49,288.59,6.75,287.93
2021,8,20,17,4.97,289.66,6.33,289.31
2021,8,20,18,3.3,290.24,5.66,290.26
2021,8,20,19,2.51,289.68,5.5,289.59
2021,8,20,20,2.49,288.49,5.35,288.3
2021,8,20,21,2.42,287.85,5.15,287.86
2021,8,20,22,2.38,288.73,4.98,288.66
2021,8,20,23,2.36,290.96,4.81,291.06
2021,8,21,0,2.3,294.73,4.51,294.79
2021,8,21,1,2.18,299.69,4.07,299.91
2021,8,21,2,1.99,305.88,3.51,305.39
2021,8,21,3,1.65,313.28,2.85,312.78
2021,8,21,4,1.28,323.2,2.11,321.9
2021,8,21,5,0.77,338.09,1.29,334.84
2021,8,21,6,0.41,11.09,0.5,7.13
2021,8,21,7,0.25,67.52,0.22,47.86
2021,8,21,8,0.28,234.09,0.43,249.93
2021,8,21,9,1.01,245.41,1.23,248.47
2021,8,21,10,1.45,247.57,1.73,248.29
2021,8,21,11,1.73,256.72,2.06,255.75
2021,8,21,12,1.81,271.49,2.15,268.13
2021,8,21,13,1.73,287.62,2.01,281.66
2021,8,21,14,1.43,307.0,1.6,300.2
2021,8,21,15,1.09,334.91,1.12,327.19
2021,8,21,16,0.98,11.94,0.95,8.53
2021,8,21,17,1.28,42.04,1.53,43.75
2021,8,21,18,1.52,57.37,3.11,57.63
2021,8,21,19,2.3,67.01,5.04,67.21
2021,8,21,20,3.06,75.68,6.29,75.98
2021,8,21,21,3.56,82.17,6.74,82.74
2021,8,21,22,3.6,88.26,6.66,88.86
2021,8,21,23,3.51,92.04,6.46,92.91
2021,8,22,0,3.37,96.12,6.39,97.16
2021,8,22,1,3.09,99.15,6.16,100.0
2021,8,22,2,2.87,101.16,5.82,101.7
2021,8,22,3,3.0,98.53,5.66,99.06
2021,8,22,4,3.53,92.41,5.84,93.07
2021,8,22,5,4.27,87.69,6.1,88.38
2021,8,22,6,4.6,86.39,5.76,87.2
2021,8,22,7,4.49,87.41,5.51,88.38
2021,8,22,8,4.64,88.16,5.67,88.97
2021,8,22,9,4.88,91.37,6.07,92.29
2021,8,22,10,4.88,94.96,6.07,95.76
2021,8,22,11,4.71,100.23,5.77,101.33
2021,8,22,12,4.39,105.89,5.27,107.68
2021,8,22,13,3.91,109.27,4.65,111.91
2021,8,22,14,3.35,109.74,4.0,112.86
2021,8,22,15,2.84,105.99,3.44,109.38
2021,8,22,16,2.5,94.48,3.17,96.51
2021,8,22,17,2.13,78.36,3.28,79.28
2021,8,22,18,1.96,65.27,3.81,65.91
2021,8,22,19,2.36,58.26,4.5,58.35
2021,8,22,20,2.72,55.17,4.61,54.8
2021,8,22,21,2.66,48.69,4.43,48.22
2021,8,22,22,2.66,38.21,4.58,37.87
2021,8,22,23,2.62,32.93,4.49,32.78
2021,8,23,0,2.45,24.93,3.98,25.71
2021,8,23,1,2.95,10.68,4.47,10.07
2021,8,23,2,4.15,10.3,5.84,10.09
2021,8,23,3,4.99,19.68,6.79,19.98
2021,8,23,4,5.83,23.44,8.06,25.32
2021,8,23,5,6.91,28.85,9.35,30.74
2021,8,23,6,7.33,28.67,9.9,31.28
2021,8,23,7,7.73,32.74,10.25,35.35
2021,8,23,8,8.08,34.2,10.61,36.37
2021,8,23,9,8.49,35.9,11.06,37.88
2021,8,23,10,8.49,38.27,11.06,39.93
2021,8,23,11,8.06,41.46,10.52,43.1
2021,8,23,12,7.54,42.27,9.99,43.16
2021,8,23,13,7.81,40.7,10.35,41.3
2021,8,23,14,7.95,37.61,10.46,38.11
2021,8,23,15,7.9,32.4,10.47,33.27
2021,8,23,16,7.65,26.96,10.34,27.84
2021,8,23,17,7.09,19.71,9.99,20.32
2021,8,23,18,6.57,13.28,9.85,13.77
2021,8,23,19,6.18,11.22,9.78,11.85
2021,8,23,20,6.21,11.39,9.5,12.15
2021,8,23,21,5.85,12.64,8.89,13.46
2021,8,23,22,5.49,14.17,8.36,15.0
2021,8,23,23,5.19,15.54,7.96,16.3
2021,8,24,0,4.92,17.28,7.68,18.08
2021,8,24,1,4.66,19.59,7.46,20.28
2021,8,24,2,4.52,20.44,7.33,21.04
2021,8,24,3,4.79,24.14,7.4,25.97
2021,8,24,4,5.03,28.16,7.31,29.58
2021,8,24,5,5.16,31.5,7.21,32.74
2021,8,24,6,5.27,34.56,6.83,36.02
2021,8,24,7,5.85,40.07,7.42,41.58
2021,8,24,8,6.22,45.46,7.61,46.54
2021,8,24,9,6.22,45.1,7.46,46.06
2021,8,24,10,6.08,39.63,7.22,40.61
2021,8,24,11,5.98,34.94,7.08,35.93
2021,8,24,12,5.72,35.16,6.77,36.04
2021,8,24,13,5.43,36.39,6.43,37.2
2021,8,24,14,5.3,36.01,6.35,36.84
2021,8,24,15,5.19,34.89,6.31,35.74
2021,8,24,16,5.08,34.28,6.3,35.11
2021,8,24,17,4.53,32.68,6.19,33.21
2021,8,24,18,3.24,28.05,6.49,27.86
2021,8,24,19,3.63,27.45,7.73,27.52
2021,8,24,20,4.01,31.46,7.86,31.59
2021,8,24,21,3.58,38.62,7.41,38.75
2021,8,24,22,3.2,47.08,6.96,47.28
2021,8,24,23,2.84,56.66,6.32,56.8
2021,8,25,0,2.59,64.05,5.55,64.01
2021,8,25,1,2.36,74.26,4.62,74.01
2021,8,25,2,2.02,84.66,3.43,84.38
2021,8,25,3,1.36,97.25,2.05,96.77
2021,8,25,4,0.51,128.11,0.67,126.47
2021,8,25,5,0.68,247.83,0.97,248.37
2021,8,25,6,1.71,261.35,2.02,261.3
2021,8,25,7,2.32,262.47,2.67,264.79
2021,8,25,8,3.39,275.55,3.9,277.48
2021,8,25,9,3.88,279.03,4.49,280.31
2021,8,25,10,4.56,277.88,5.35,279.08
2021,8,25,11,5.37,274.25,6.4,275.4
2021,8,25,12,6.29,271.85,7.59,272.89
2021,8,25,13,7.15,272.26,8.75,273.07
2021,8,25,14,7.81,273.73,9.71,274.25
2021,8,25,15,8.27,275.47,10.46,275.74
2021,8,25,16,8.39,276.9,10.87,277.14
2021,8,25,17,7.88,276.26,10.64,276.62
2021,8,25,18,6.72,271.73,9.85,272.18
2021,8,25,19,6.33,266.25,9.24,266.99
2021,8,25,20,6.01,262.99,8.38,263.63
2021,8,25,21,6.33,267.88,8.94,269.8
2021,8,25,22,6.45,276.19,9.11,278.28
2021,8,25,23,5.89,285.0,8.63,287.01
2021,8,26,0,5.76,293.99,8.52,295.3
2021,8,26,1,5.18,294.48,7.83,295.39
2021,8,26,2,4.85,293.43,7.62,294.52
2021,8,26,3,5.05,297.08,7.68,298.42
2021,8,26,4,4.67,298.28,7.16,299.19
2021,8,26,5,4.65,303.98,7.06,306.54
2021,8,26,6,4.8,304.47,6.09,305.65
2021,8,26,7,4.74,311.99,5.71,315.78
2021,8,26,8,4.82,326.36,5.82,328.79
2021,8,26,9,5.11,324.83,6.19,326.07
2021,8,26,10,5.83,321.53,7.06,322.1
2021,8,26,11,6.5,321.88,7.91,322.22
2021,8,26,12,6.54,322.87,8.02,323.04
2021,8,26,13,6.37,323.52,7.8,323.59
2021,8,26,14,6.09,323.45,7.56,323.53
2021,8,26,15,5.85,325.5,7.39,325.5
2021,8,26,16,5.41,326.61,6.99,326.72
2021,8,26,17,4.54,323.19,5.96,323.48
2021,8,26,18,3.57,312.78,5.42,313.25
2021,8,26,19,3.62,304.62,6.0,305.57
2021,8,26,20,3.9,299.39,6.33,300.45
2021,8,26,21,4.07,295.58,6.52,296.41
2021,8,26,22,4.01,289.81,6.41,290.34
2021,8,26,23,4.15,283.83,6.53,284.77
2021,8,27,0,4.32,282.1,6.57,282.71
2021,8,27,1,4.3,283.66,6.65,285.69
2021,8,27,2,4.42,286.0,6.69,287.31
2021,8,27,3,4.62,286.81,6.94,288.03
2021,8,27,4,4.68,293.7,7.05,294.89
2021,8,27,5,4.39,300.04,6.61,301.11
2021,8,27,6,4.51,309.51,6.05,310.55
2021,8,27,7,4.54,328.66,5.69,331.57
2021,8,27,8,4.66,345.24,5.7,346.21
2021,8,27,9,4.5,356.42,5.42,356.36
2021,8,27,10,4.45,8.07,5.27,7.84
2021,8,27,11,4.38,20.66,5.14,20.28
2021,8,27,12,4.34,33.83,5.09,33.35
2021,8,27,13,4.51,43.95,5.33,43.63
2021,8,27,14,4.87,48.38,5.84,48.25
2021,8,27,15,5.14,51.79,6.32,51.83
2021,8,27,16,4.92,54.69,6.27,54.79
2021,8,27,17,3.64,52.24,5.13,52.36
2021,8,27,18,2.18,42.09,4.57,42.64
2021,8,27,19,2.31,32.56,4.86,32.72
2021,8,27,20,2.42,25.41,5.2,25.56
2021,8,27,21,2.53,21.41,5.49,21.38
2021,8,27,22,2.61,18.11,5.74,18.09
2021,8,27,23,2.66,16.36,5.82,16.61
2021,8,28,0,2.56,15.73,5.62,15.64
2021,8,28,1,2.45,15.37,5.2,15.25
2021,8,28,2,2.38,15.82,4.62,15.71
2021,8,28,3,2.28,12.66,4.07,12.52
2021,8,28,4,2.22,7.47,3.81,7.42
2021,8,28,5,2.12,0.21,3.7,0.12
2021,8,28,6,2.39,350.2,3.32,350.92
2021,8,28,7,2.58,342.55,3.0,344.77
2021,8,28,8,2.83,344.32,3.24,345.9
2021,8,28,9,2.88,344.61,3.26,346.56
2021,8,28,10,2.73,345.05,3.1,347.05
2021,8,28,11,2.37,344.68,2.72,347.04
2021,8,28,12,2.14,344.54,2.48,346.53
2021,8,28,13,1.96,343.58,2.28,345.11
2021,8,28,14,1.89,338.73,2.22,340.03
2021,8,28,15,1.88,328.75,2.25,329.79
2021,8,28,16,1.91,319.98,2.5,320.33
2021,8,28,17,1.72,318.32,2.85,319.01
2021,8,28,18,1.59,323.81,3.33,324.56
2021,8,28,19,1.9,332.91,3.99,333.89
2021,8,28,20,2.15,344.0,4.68,344.5
2021,8,28,21,2.29,353.53,4.98,353.97
2021,8,28,22,2.27,0.2,4.88,0.37
2021,8,28,23,2.15,3.76,4.44,3.83
2021,8,29,0,1.97,2.95,4.0,2.8
2021,8,29,1,1.8,357.26,3.76,357.02
2021,8,29,2,1.74,354.09,3.67,353.65
2021,8,29,3,1.68,350.36,3.44,350.32
2021,8,29,4,1.64,345.7,3.2,345.59
2021,8,29,5,1.59,340.76,3.01,340.77
2021,8,29,6,1.72,334.13,2.65,334.65
2021,8,29,7,1.76,327.16,2.05,328.55
2021,8,29,8,1.67,324.52,1.93,326.69
2021,8,29,9,1.72,319.96,1.94,321.38
2021,8,29,10,2.02,314.06,2.24,315.14
2021,8,29,11,2.16,316.03,2.35,317.83
2021,8,29,12,2.01,325.75,2.19,328.12
2021,8,29,13,1.89,340.44,2.11,343.24
2021,8,29,14,1.9,348.37,2.2,350.17
2021,8,29,15,2.11,350.61,2.65,351.54
2021,8,29,16,2.1,349.94,3.13,350.51
2021,8,29,17,1.86,350.06,3.59,350.48
2021,8,29,18,1.75,351.51,3.95,352.05
2021,8,29,19,1.96,357.48,4.35,358.15
2021,8,29,20,2.32,8.73,4.72,9.04
2021,8,29,21,3.11,21.08,5.2,20.59
2021,8,29,22,3.55,27.98,5.68,27.62
2021,8,29,23,3.97,31.87,6.41,32.41
2021,8,30,0,4.15,34.95,6.62,35.25
2021,8,30,1,3.79,36.28,6.24,36.86
2021,8,30,2,3.5,31.31,6.01,31.71
2021,8,30,3,3.41,25.68,6.06,26.0
2021,8,30,4,3.24,21.19,6.02,22.11
2021,8,30,5,3.44,22.84,6.26,24.01
2021,8,30,6,3.51,19.65,5.22,20.88
2021,8,30,7,3.64,10.88,4.73,12.5
2021,8,30,8,4.17,10.05,5.35,12.15
2021,8,30,9,4.6,12.76,5.86,14.44
2021,8,30,10,5.06,17.51,6.47,19.09
2021,8,30,11,5.38,20.75,6.89,21.97
2021,8,30,12,5.65,20.82,7.25,21.84
2021,8,30,13,6.03,18.74,7.8,19.78
2021,8,30,14,6.36,16.19,8.25,17.23
2021,8,30,15,6.7,13.42,8.71,14.5
2021,8,30,16,6.51,10.37,8.55,11.17
2021,8,30,17,6.22,6.56,8.72,7.51
2021,8,30,18,6.63,6.63,9.62,7.75
2021,8,30,19,6.65,5.93,9.51,7.03
2021,8,30,20,6.27,3.64,8.99,4.78
2021,8,30,21,6.03,1.63,8.58,2.66
2021,8,30,22,5.78,358.37,8.23,359.46
2021,8,30,23,5.71,354.34,8.28,355.62
2021,8,31,0,5.69,349.8,8.21,350.74
2021,8,31,1,5.58,343.72,8.07,344.85
